URL,Product Name,Brand Name,Price,Category,Image URL,Description
https://www.hamleys.in/product/masha-and-the-bear-house-491393854,Buy Masha And The Bear House Doll House Kits & Accessories for Girls age 3Y+,Masha And The Bear,2999,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491393854/300/491393854-1.webp,"Home Playset: The playset recreates Bear's home inside a tree, just like in the TV show ""Masha and The Bear,"" allowing children to step into this beloved world
Detailed Accessories: The playset includes a range of furniture and accessories, such as a couch, TV, trunk, fridge, and table, providing a complete and immersive experience
Masha and Bear Figures: The set includes Masha and Bear figures that are bendable thanks to hip articulation, allowing for various poses and interactions
Interactive Design: The front door can be opened, and the back flips down to reveal the furnished interior, adding an interactive element to play
Storage Solution: After playtime, the house can be closed to neatly store everything inside, ensuring a clutter-free play area
Action Figures Height: Masha stands at 4 cm, and Bear at 6 cm, making them perfectly sized for small hands
Non-Toxic and Child-Friendly: The playset is non-toxic and child-friendly, meeting safety standards for young children
Encourages Role Play and Imagination: This playset fosters creativity, role play, and imaginative storytelling, allowing children to recreate scenes from the show or invent their adventures"
https://www.hamleys.in/product/magic4-games-fun-and-learn-board-game-for-boys-girls-4-years-and-above-492365354,"Buy Magic Drawing Board Games for Fun and Learning, made of Paper - Hamleys",Magic4,1619,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492365354/300/492365354-1.webp,"Now Dial up the Magic 4 times with the all new Magic 4 Games - Fun & Learn.  Team games help kids develop character and teamwork skills.  Playing team games at a young age allows children to participate in social interactions, work together to achieve goals, and build skills such as teamwork and leadership.
Being part of a team allows children to sort through their strengths and weaknesses."
https://www.hamleys.in/product/hamster-london-popit-big-rainbow-ludo-492408479,Hamster London Popit Big rainbow ludo,Hamster London,499,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492408479/300/492408479-1.webp,"Push bubble fidget toy that comes in a Ludo/ Chessboard type gameplay with dice. The rainbow color Pop it game board adds a fun splash to every pop! You can enjoy more and for longer time in every round. An excellent choice for kids and adults, these toys can be used to improve parent-child time.  This rainbow chess board push bubble dice game is a nice interactive fidget game board with 126 bubbles popper and 2 dices. This Big popit Ludo type pop up game is fun for the whole family. Just press the push bubble popper fidget sensory toys and they will make a slight sound. According to the number of dice rolled by the opponent, the player takes turns to press the pop, and whoever pushes last one will lose."
https://www.hamleys.in/product/bubble-magic-fan-bubs-lime-for-the-kids-3-years-and-above-492409364,Buy Bubble Magic Fan Bubs Lime Plastic Online - Hamleys - Discover the Enchantment of Magic Bubble,Bubble Magic,159,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492409364/300/492409364-1.webp,"Playing with Bubbles just got a lot more fun! Includes Lime Fan Bub, 100 ml super long-lasting Bubble Solution and a convenient Dipping Tray. Just dip into the bubble solution and wave and play with bubbles all around.  This edition of the Bubble Magic Fan Bubs takes bubble blowing to the next level! Enter the refreshing and fruity universe with this Bright & Tangy Lime Fab bub Lime Fan Bub and never get bored of blowing bubbles ever again.  Enjoy endless bubble fun and keep the kids engaged for hours with this Fan Bub! An inexpensive and fuss-free activity that all kids will love. Bring it with you to the lawn, park, playground or garden and wave bubbles wherever you want.
Whether it is a birthday party, family gathering, beach vacation or pool party, let this Lime Fan Bub become a big hit amongst everyone, both young and old! Create joy, laughter and keep everyone entertained with some lovely bubbles!
Dont we all love Bubbles! Premium quality fans Specially designed for young kids and toddlers are completely safe for children. However, be careful that the bubble solution doesnt enter the mouth or eyes. For ages 3 and up"
https://www.hamleys.in/product/bubble-magic-fan-bubs-baby-shark-for-the-kids-3-years-and-above-492409363,Buy Bubble Magic Fan Bubs Baby Shark Soft Toy Plastic Online - Hamleys,Bubble Magic,199,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492409363/300/492409363-1.webp,"Playing with Bubbles just got a lot more fun! Includes Baby Shark Fan Bub, super long-lasting Bubble Solution and a convenient Dipping Tray. Just dip into the bubble solution and wave and play with bubbles all around. Fan bubs is a super fun take on traditional handfans that blow bubbles. Isnt that cool?  This edition of the Bubble Magic Fan Bubs takes bubble blowing to the next level! Enter the iconic Baby Shark universe with this cute Baby Shark Fan Bub and never get bored of blowing bubbles ever again.  Enjoy endless bubble fun and keep the kids engaged for hours with this Fan Bub! An inexpensive and fuss-free activity that all kids will love. Bring it with you to the lawn, park, playground or garden and wave bubbles wherever you want.
Whether it is a birthday party, family gathering, beach vacation or pool party, let this Baby Shark Fan Bub become a big hit amongst everyone, both young and old! Create joy, laughter and keep everyone entertained with some lovely bubbles!
Dont we all love Bubbles! Premium quality fans Specially designed for young kids and toddlers are completely safe for children. However, be careful that the bubble solution doesnt enter the mouth or eyes. For ages 3 and up"
https://www.hamleys.in/product/kids-learning-laptop-dino-492409523,Buy Kids Learning Laptop Dino for Boys 3Y+ Plastic,Shooting Star,1299,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492409523/300/492409523-1.webp,"Alphabet Learning: The Kids Learning Laptop Dino introduces children to the alphabet, helping them recognize letters, their shapes, and their sounds. Learning the ABCs is an important step in early education, and this laptop makes it fun
Word Writing: Encourage creativity and writing skills as kids practice forming words on the interactive screen. This feature promotes fine motor skills and language development
Spelling Challenges: Engage young minds in spelling games. Children can fill in missing letters to complete words, reinforcing their vocabulary and language skills
Auto Power Saving System: Worried about battery life? The laptop features an automatic power-saving system, ensuring that it conserves energy when not in use
LED Screen: The LED screen provides a bright and clear display, making it easy for kids to interact with the laptop's activities"
https://www.hamleys.in/product/Hungry-Hungry-Hippos-Launchers-Game-For-Kids-Ages-4-And-UpElectronic-Preschool-Game-For-24-Players-491902755,"Buy Hungry Hungry Hippos Launchers Game For Kids Ages 4 And Up, Electronic Preschool Game For 2-4 Players - Hamleys",Hasbro Gaming,1799,Games & Puzzles,https://hmadmin.hamleys.in/product/491902755/300/491902755-1.jpg,"Four 5-ounce Play-Doh pouches in assorted colors with 9 creative shape cutters in a reusable jar
Fun for gifts, activities, classroom projects, or anytime you can squeeze in some playtime
Convenient pack includes 4 five-ounce pouches of PLAY-DOH compound for an instant PLAY-DOH party or sharing the creative fun with friends!"
https://www.hamleys.in/product/playshifu-tacto-laser-492408239,Playshifu Tacto Laser,PLAYSHIFU,1899,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492408239/300/492408239-1.webp,Explore the science of light with thrilling mysteries. Reflect the light or split it into its
https://www.hamleys.in/product/veggie-cars-set-of-3-491567126,Buy Funvention Veggie Cars (Set Of 3) Stem for Kids Age 3Y+,Funvention,299,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491567126/300/491567126-1.webp,"Funvention believes in Learn with Fun. Veggie Cars Puzzle toys follows the same principle. While building innovative playing cars, your kids learn many fun facts about the food. It teaches them the health benefits of vegetables and importance of the same in their daily meal. There is no other great thing than making your kids to Love their food.
Veggie Cars are great puzzles for your little once that they can build it themselves to end up with Veg-Animal Combo Cars to Play around. Because our models do not require glue, your kids can enjoy building them as many times as they like, or leave them out for others to try. All our models are Laser Cut in house and that allows us to proudly say ""Made in India"". These toys are made from high quality engineering wood giving it a great rustic look. Kids can paint it with their own imaginations to make it most unique and personal.It's a great STEM educational DIY toy for kids and a very good option to gift or return gift on the occasion of birthday or children's small events.
Made in India with lots of Creativity, Care & Love.Funvention has creative solution to this global issue. We have designed these innovative and engaging DIY puzzle toy cars shaped in different vegetable's which children's can build, color and play with. To make it more attractive for Kids each vegetable is linked with animal which are believed to love those veggies. The booklet come with fun facts and health benefits of these veggies to make children aware of it."
https://www.hamleys.in/product/Baby-Alive-Rainbow-Spa-Baby-Doll10Inch-SpaThemed-Toy3Yrs-493661634,"Baby Alive Rainbow Spa Baby Doll, 10-Inch Spa-Themed Toy, 3Yrs+",Baby Alive,1899,Dolls & Playsets,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/493661634/300/493661634-1_2640.webp,"SPA-THEMED DOLL: Kids ages 3 and up can treat Rainbow Spa Baby doll to a pretend spa day and put on her special doll eye mask
CUCUMBER EYE MASK DOLL ACCESSORY: This 10-inch Baby Alive doll comes with an adorable doll eye mask that looks like 2 cucumbers
2 DOLL SKIRTS IN 1: Toy features a vibrant dual-sided skirt -- twist it around to reveal a new look"
https://www.hamleys.in/product/skillmatics-buildables-spin-art-station-build-learn-multicolor-3y-491947895,Product name not found,Skillmatics,759,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491947895/300/491947895-1.jpeg,Buildables is a range of new-age STEM products that teach children essential construction analytical and problem-solving skills through the joy of creating their own functioning meaningful machines that they can use on a daily basis!  Build learn and explore as you construct your simple machines with step-by-step instructions  Practical application of key science concepts and lots of exciting challenges!
https://www.hamleys.in/product/om-kidz-slide-and-see-sea-animals-10-pages-book-by-kirti-pathak-board-book-492364004,Product name not found,Om Kidz,375,Books,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492364004/300/492364004.webp,Slide and See this cute little book to peep into the lives of sea animals and what they do under water.
https://www.hamleys.in/product/ultimate-nail-art-studio-491489527,Shop Mirada Ultimate Nail Studio DIY Art & Craft Kits for Kids age 3Y+,Mirada,1599,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491489527/300/491489527-1.webp,"Kickstart a young stylists creativity with a nail set full of possibilities; With nail polish, a fully functional nail dryer, press on nails, nail file & loads of stickers, this truly is the all in one set for nail perfection"
https://www.hamleys.in/product/Godiscover-Bloom-Multicolour-3Y-492407581,Godiscover Bloom Multicolour 3Y+,goDiscover,5499,Books,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492407581/300/492407581-1.jpeg,"It ignites a strong desire to know or learn something new which helps children in growing with beautiful experiences each day.
It is a perfect blend of all the Eight Cs which acts as a milestone in every child's growth and development. These Eight Cs are communication, confidence, curiosity, contemplation, cooperation, competence, clarity and cognition.
Not only the book pages but everything in Bloom is interactive, just a touch with the SmartPen and even the box and cover of the books tell a story.
Lots of child-friendly characters and images inside the books will engage children in active thinking and imagination with over 1000+ facts.
The scope of learning, entertainment and fun with Bloom is LIMITLESS! Once the children start with it, they can never get enough of it."
https://www.hamleys.in/product/hilife-tiny-tot-toaster-set-wooden-pop-up-toaster-play-unisex-3y-multicolor-491960068,"Shop Hilife Tiny Tot Toaster Set Wooden Pop Up Toaster Play, Unisex, 3Y+ (Multicolor)",Hilife,899,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491960068/300/491960068-1.webp,"Boost the learning & growth of your tiny tot with the Hilife Tiny Tot Toaster Set! Made from non-toxic, kid-friendly substances, this 8-piece Toaster Set will amuse your child while imbibing in them the importance of nutritional food. The toaster set consists of two wooden toasts, a wooden plate, a wooden knife without any sharp edges, a wooden toaster, a wooden block of butter, a wooden bottle of jam and mayonnaise. The Hilife Tiny Tot Toaster Set is a perfect wooden replica of a real-life toaster. With this toy set, you can teach your child the significance of cooking food at an early age. The toaster set will aid in developing your child's fine motor skills, hand-eye coordination as well as learning powers."
https://www.hamleys.in/product/Bubble-Blower-Dino-Bubble-Play-Toys-For-Kids-Age-3Y-492909637,Bubble Blower Dino Bubble Play Toys For Kids Age 3Y+,Hamleys,1099,Impulse Toys,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/492909637/300/492909637_1_1902.jpeg,"High-quality materials: These bubble play toys are made with high-quality, durable materials that are designed to withstand the wear and tear of regular use
Safe and non-toxic: These toys are made with non-toxic materials and are safe for children to use, giving parents peace of mind
Easy to use: These bubble play toys are easy for young children to use, with a simple design that doesn't require any complicated setup or instructions
Fun and engaging: These toys are designed to provide hours of fun and entertainment for children, encouraging them to be active and creative as they play
Portable and convenient: These bubble play toys are lightweight and easy to carry, making them ideal for use at home, in the park, or on the go."
https://www.hamleys.in/product/mattel-games-games-fast-fun-tumblin-monkeys-unisex-4y-multicolor-491947750,"Buy Mattel Games Fast Fun Tumblin' Monkeys, 4Y+ (Multicolor) Made of Plastic",MATTEL GAMES,499,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491947750/300/491947750-1.webp,"Have Fast Fun With Fast Fun Tumblin' Monkeys Game -- It'S All Of The Tumblin' Action With Quick Setup And Gameplay! A Steady Hand And A Little Luck Go A Long Way In This Kids' Game That'S Easy To Learn And Fun To Play. Create A Web Of Sticks In The Palm Tree, Then Place The Monkeys Inside And They'Ll Hang Onto The Sticks With Their Tails. Gameplay Is Simple: Take Turns Removing One Stick At A Time. Be Careful Not To Let The Monkeys Tumble, Though -- The Player That Drops The Fewest Monkeys Wins! Fast Fun Tumblin' Monkeys Is Smaller Than The Original With Simple Setup, So You Can Take It With You For Fun Gameplay Anywhere, Anytime. Includes 21 Colored Sticks, 24 Monkeys And 1 Palm Tree Cylinder. Perfect For 2 To 4 Players, Ages 5 And Older. Colors And Decorations May Vary."
https://www.hamleys.in/product/Godiscover-Wonder--Smile-Interactive-Story-Book-Multicolour-3Y-493175525,Godiscover Wonder & Smile Interactive Story Book Multicolour 3Y+,goDiscover,4499,Books,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/493175525/300/493175525-1.jpeg,"Wonder stories are for children from 3+ years old. At this age, they cannot read themselves. Dependency on others takes them to screens or limits storytelling to bedtime. Both of these changes with wonders.
The stories kindle children's fantasies, engaging the readers and listeners most excitingly.
The amplitude of comprehensiveness in these stories is unbounded. The pictures give an enhanced visual effect. The stories are short and catchy.
Winder is a theatre in sound.
Wonder stories also boost their communication skills. The stories are reassuring and also improve their sleeping patterns."
https://www.hamleys.in/product/play-panda-magnetic-puzzles-circles-with-400-magnets-200-puzzles-magnetic-board-and-display-stand-unisex-4y-multicolor-491553615,"Buy Hamleys Play Panda Magnetic Puzzles Circles With 400 Magnets, 200 Puzzles, Magnetic Board And Display Stand, 4Y+ Online - Play Magnets",Play Panda,485,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491553615/300/491553615-1.webp,"Contents 400 colorful magnetic circles. (10 colors, Size : 1.5 cm diameter), Magnetic canvas. (Size : 23 X 23 cm)Puzzle book, (200 puzzles)Display stand Important Small parts !! Not recommended for kids below 5 years of age. Use 400 colorful magnetic circles to make birds, animals, vehicles, objects and many amazing things. There is a magnetic canvas inside on which the kids can make hundreds of different patterns. We have given a puzzle book with 200 puzzles to help the kids get started.This is a perfect toy for 1-2 kids to spend their time indoors exploring and developing their creative skills. The toy is engaging for both boys and girls. It makes an amazing birthday gift. Magnetic Puzzles is an excellent imagination building and learning tool. It cultivates problem solving skills in children. It improves their geometric and spatial understanding. Kids pick up, pinch and grasp pieces and move them around. This leads to fine motor development and hand-eye coordination. When you display your children's creations it gives them a morale boost and helps build their confidence."
https://www.hamleys.in/product/smoby-peppa-pig-dinner-tray-girls-3y-multicolor-491899005,"Smoby Peppa Pig Dinner Tray, Girls, 3Y+ (Multicolor)",Smoby,450,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491899005/300/491899005-1.webp,"Tea service made of high-quality plastic in a cheerful, colorful design by Peppa Pig and her family. From 3 years. This new sweet and colorful Peppa Pig tea set includes 21 accessories :4 glasses, 4 plates with IML, 4 forks, 4 knives, 4 spoons, 1 tray with IML"
https://www.hamleys.in/product/trunk-works-kidpreneur-jewellery-box-version-learn-basics-of-business-and-entrepreneurship-in-age-appropriate-fun-way-includes-material-needed-to-start-your-first-business-491374899,Shop Trunk Works Kidpreneur - Jewellery Box Version - Learn Basics of Business And Entrepreneurship in Age Appropriate Fun Way (Includes Material Needed to Start Your First Business) Games for Kids age 3Y+ (Pink),Trunk Works,1079,Toys & Games,https://cdn.pixelspray.io/v2/black-bread-289bfa/HrdP6X/original/hamleys-product/491374899/300/491374899-1.webp,"Do You Want Your Kids To Know About Entrepreneurship In A Very Hands-On Manner? Using This One-Of-A-Kind Hands-On Product, The Kids Imagine Starting Their Own Jewellery Box Business And Learn Entrepreneurship And Business Basics. Material Needed To Design And Sell Their First Jewellery Box Is Also Included. Contains 1 Kidpreneur Help-Along Mostly-Graphical Explanatory Booklet, 1 Wooden Jewellery Box, 2 Glitter Glues, 1 Paint Set And Paint Brush, 4 Glitter Foam Sticker Papers, Gemstones"
